ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
32,0,14,15,1,1462.93,1462.93,1462.93,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
32,0,14,15,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
32,0,14,15,6,80,80,480,ACEITE,30.17,30.17
32,0,14,15,1,6033.62,6033.62,6033.62,FRENOS GENERALES GRAND CHEROKKE,1137.93,1137.93
32,0,14,15,1,110,110,110,FILTRO AIRE GRAND CHEROKEE,77.59,77.59
32,0,14,15,1,110,110,110,FILTRO ACEITE GRAND CHEROKEE,43.11,43.11
32,0,14,15,1,1189.65,1189.65,1189.65,SENSOR DE FRENO,100,100
32,0,14,15,1,4033.62,4033.62,4033.62,AMORTIGUADORES TRASEROS GRAND CHERROKEE,2200,2200
34,0,42,49,1,1293.1,1293.1,1293.1,VERIFICACION,277.59,277.59
35,0,43,50,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
35,0,43,50,1,769.32,769.32,769.32,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
35,0,43,50,1,155.17,155.17,155.17,FILTRO AIRE ARMADA,86.21,86.21
35,0,43,50,1,100,100,100,FILTRO ACEITE ARMADA,43.11,43.11
33,0,41,48,8,142.24,142.24,1137.92,ACEITE SINTETICO,68.96,68.96
33,0,41,48,1,980,980,980,FILTRO DE AIRE AUDI Q5,0,0
33,0,41,48,1,860,860,860,FILTRO DE ACEITE AUDI Q5,0,0
33,0,41,48,6,630,630,3780,BUJIAS IRIDIUM AUDI Q5,0,0
35,0,43,50,8,142.24,142.24,1137.92,ACEITE SINTETICO,68.96,68.96
35,0,43,50,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
37,0,45,52,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
37,0,45,52,8,68.96,68.96,551.68,ACEITE,30.17,30.17
37,0,45,52,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
37,0,45,52,1,846.77,846.77,846.77,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
37,0,45,52,1,3964.65,3964.65,3964.65,AMORTIGUADORES TRASEROS FORD,1433.3,1433.3
37,0,45,52,1,3017.24,3017.24,3017.24,FRENOS TRASEROS FORD,450,450
37,0,45,52,1,2240.51,2240.51,2240.51,BATERIA GONHER FORD,1198.28,1198.28
37,0,45,52,1,602.58,602.58,602.58,TERMINALES FORD,120,120
37,0,45,52,1,508.62,508.62,508.62,CABLE AUTOMOTRIZ,120,120
37,0,45,52,1,201.72,201.72,201.72,FILTRO AIRE FORD,112.07,112.07
37,0,45,52,1,120,120,120,FILTRO ACEITE FORD,43.11,43.11
37,0,45,52,8,100,100,800,BUJIAS FORD,25.85,25.85
38,0,46,53,1,516.37,516.37,516.37,ALINEACION Y BALANCEO,215.51,215.51
38,0,46,53,1,2018.09,2018.09,2018.09,BUJES HORQUILLA TIIDA,100,100
38,0,46,53,1,2068.95,2068.95,2068.95,BUJES EJE TRASERO,200,200
39,0,47,54,2,767.24,767.24,1534.48,TORNILLOS ESTABILIZADORES DE TIIDA,258.63,258.63
39,0,47,54,1,5472.41,5472.41,5472.41,KIT EMBRAGUE,2224.15,2224.15
39,0,47,54,1,862.06,862.06,862.06,BANDA ACESORIOS TIIDA,241.38,241.38
39,0,47,54,1,3059.48,3059.48,3059.48,AMORTIGUADORES TRACEROS TIIDA,1056,1056
39,0,47,54,1,1293.1,1293.1,1293.1,FRENOS DELANTEROS TIIDA,799.99,799.99
39,0,47,54,1,1232.75,1232.75,1232.75,FRENOS TRASEROS TIIDA,599,599
39,0,47,54,1,2020.72,2020.72,2020.72,LODERA DELANTERA DERECHA,100,100
40,0,48,55,1,2500,2500,2500,BATERIA,853.45,853.45
41,0,48,55,1,150,150,150,MONTAJE LLANTA,25,25
41,0,48,55,1,3922.41,3922.41,3922.41,225/60 R 17 JEEP,2327.58,2327.58
42,0,17,18,1,5637.93,5637.93,5637.93,LLANTA 245/45R 19 PIRELLI,4379.31,4379.31
42,0,17,18,1,155.17,155.17,155.17,MONTAJE LLANTA,25,25
43,0,52,14,1,1886.99,1886.99,1886.99,RADIADOR SENTRA,1034.49,1034.49
43,0,52,14,2,599.14,599.14,1198.28,BUJES SENTRA,155.18,155.18
